Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ,Body Style,Dealer_Region
C_CND_022703,12/10/2023,Male,319000,McKinney Dodge Chrysler Jeep,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,SUV,Scottsdale
C_CND_022704,12/10/2023,Female,460000,Capitol KIA,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Austin
C_CND_022705,12/10/2023,Male,13500,Classic Chevy,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35000,Hardtop,Aurora
C_CND_022706,12/10/2023,Male,646000,Race Car Help,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hardtop,Austin
C_CND_022707,12/10/2023,Female,840000,Suburban Ford,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Janesville
C_CND_022708,12/10/2023,Male,500000,Tri-State Mack Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25000,Hatchback,Scottsdale
C_CND_022709,12/10/2023,Male,520000,U-Haul CO,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Austin
C_CND_022710,12/10/2023,Male,500000,Progressive Shippers Cooperative Association No,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Janesville
C_CND_022711,12/10/2023,Female,770000,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Scottsdale
C_CND_022712,12/10/2023,Male,800000,Buddy Storbeck's Diesel Service Inc,Honda,Passport,Overhead Camshaft,Manual,Black,22000,Hardtop,Middletown
C_CND_022713,12/10/2023,Male,420000,Capitol KIA,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33001,Hardtop,Greenville
C_CND_022714,12/10/2023,Male,712000,Saab-Belle Dodge,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,SUV,Aurora
C_CND_022715,12/10/2023,Male,769000,Scrivener Performance Engineering,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,SUV,Greenville
C_CND_022716,12/10/2023,Male,13500,Star Enterprises Inc,Lexus,GS300,Overhead Camshaft,Manual,Red,17000,Passenger,Pasco
C_CND_022717,12/10/2023,Male,520000,Suburban Ford,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,Hatchback,Janesville
C_CND_022718,12/10/2023,Male,720000,Tri-State Mack Inc,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Scottsdale
C_CND_022719,12/10/2023,Male,900000,U-Haul CO,Ford,F-Series,Overhead Camshaft,Manual,Black,22000,Passenger,Austin
C_CND_022720,12/10/2023,Male,1725000,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Red,17500,SUV,Middletown
C_CND_022721,12/10/2023,Female,1025000,Saab-Belle Dodge,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28500,Hatchback,Austin
C_CND_022722,12/10/2023,Male,1660000,Suburban Ford,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,Hardtop,Aurora
C_CND_022723,12/10/2023,Male,825000,Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,Hatchback,Aurora
C_CND_022724,12/10/2023,Male,1475000,Suburban Ford,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12500,SUV,Greenville
C_CND_022725,12/10/2023,Male,1300000,Tri-State Mack Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Greenville
C_CND_022726,12/10/2023,Female,1220000,Rabun Used Car Sales,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,Hardtop,Scottsdale
C_CND_022727,12/10/2023,Female,13500,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82000,Hardtop,Middletown
C_CND_022728,12/10/2023,Male,1050000,C & M Motors Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,Hatchback,Austin
C_CND_022729,12/10/2023,Female,13500,Capitol KIA,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Middletown
C_CND_022730,12/10/2023,Male,1275000,Chrysler of Tri-Cities,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15500,Hatchback,Aurora
C_CND_022731,12/10/2023,Male,640000,Chrysler Plymouth,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Greenville
C_CND_022732,12/10/2023,Male,500000,Classic Chevy,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Pasco
C_CND_022733,12/10/2023,Female,825000,Clay Johnson Auto Sales,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,25000,SUV,Janesville
C_CND_022734,12/10/2023,Female,13500,Diehl Motor CO Inc,Acura,RL,Overhead Camshaft,Manual,Red,26000,SUV,Scottsdale
C_CND_022735,12/10/2023,Female,800000,Enterprise Rent A Car,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,SUV,Austin
C_CND_022736,12/10/2023,Male,1100000,Diehl Motor CO Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28000,Sedan,Middletown
C_CND_022737,12/10/2023,Male,13500,Enterprise Rent A Car,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Aurora
C_CND_022738,12/10/2023,Male,1560000,Gartner Buick Hyundai Saab,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,Hatchback,Greenville
C_CND_022739,12/10/2023,Female,13500,Hatfield Volkswagen,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,Sedan,Pasco
C_CND_022740,12/10/2023,Male,13500,Iceberg Rentals,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,SUV,Janesville
C_CND_022741,12/10/2023,Male,700000,Ryder Truck Rental and Leasing,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29001,Hardtop,Pasco
C_CND_022742,12/10/2023,Male,13500,Motor Vehicle Branch Office,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Red,14000,SUV,Austin
C_CND_022743,12/10/2023,Female,1000000,Nebo Chevrolet,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Middletown
C_CND_022744,12/10/2023,Male,1250000,New Castle Ford Lincoln Mercury,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,Hatchback,Aurora
C_CND_022745,12/10/2023,Male,160000,Suburban Ford,Ford,Ranger,Overhead Camshaft,Manual,Black,25001,Hardtop,Middletown
C_CND_022746,12/10/2023,Female,722000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Pasco
C_CND_022747,12/10/2023,Male,790000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,Hatchback,Janesville
C_CND_022748,12/10/2023,Male,1250000,Saab-Belle Dodge,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,Hardtop,Aurora
C_CND_022749,12/10/2023,Female,865000,Enterprise Rent A Car,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,Hardtop,Aurora
C_CND_022750,12/10/2023,Male,1440000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Middletown
C_CND_022751,12/11/2023,Male,1205000,Star Enterprises Inc,Toyota,Corolla,Overhead Camshaft,Manual,Red,14501,Passenger,Pasco
C_CND_022752,12/11/2023,Male,860000,Suburban Ford,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27001,Hatchback,Janesville
C_CND_022753,12/11/2023,Male,756000,Tri-State Mack Inc,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41001,SUV,Scottsdale
C_CND_022754,12/11/2023,Male,900000,U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Red,31001,SUV,Austin
C_CND_022755,12/11/2023,Male,425000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12001,Hatchback,Janesville
C_CND_022756,12/11/2023,Male,660000,Rabun Used Car Sales,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Scottsdale
C_CND_022757,12/11/2023,Male,921000,Iceberg Rentals,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hardtop,Janesville
C_CND_022758,12/11/2023,Male,730000,Pars Auto Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hardtop,Greenville
C_CND_022759,12/11/2023,Male,910000,C & M Motors Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,Hardtop,Aurora
C_CND_022760,12/11/2023,Male,1234000,Gartner Buick Hyundai Saab,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35400,Hardtop,Greenville
C_CND_022761,12/11/2023,Male,465000,Star Enterprises Inc,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,Sedan,Pasco
C_CND_022762,12/11/2023,Male,2050000,Diehl Motor CO Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,Hardtop,Middletown
C_CND_022763,12/11/2023,Male,580000,Tri-State Mack Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Scottsdale
C_CND_022764,12/11/2023,Female,490000,U-Haul CO,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hatchback,Austin
C_CND_022765,12/11/2023,Male,895000,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19001,Passenger,Middletown
C_CND_022766,12/11/2023,Male,1378000,C & M Motors Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19801,Passenger,Aurora
C_CND_022767,12/11/2023,Male,13500,Capitol KIA,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,Hardtop,Greenville
C_CND_022768,12/11/2023,Male,1320000,Chrysler Plymouth,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25000,Hardtop,Janesville
C_CND_022769,12/11/2023,Male,1010000,Chrysler Plymouth,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33001,Hatchback,Janesville
C_CND_022770,12/11/2023,Male,13500,Classic Chevy,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,Hatchback,Scottsdale
C_CND_022771,12/11/2023,Male,4020000,Clay Johnson Auto Sales,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Austin
C_CND_022772,12/11/2023,Female,1145000,Diehl Motor CO Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41501,Hatchback,Middletown
C_CND_022773,12/11/2023,Male,1375000,Enterprise Rent A Car,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31501,Passenger,Aurora
C_CND_022774,12/11/2023,Male,1200000,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19001,SUV,Greenville
C_CND_022775,12/11/2023,Male,13500,Hatfield Volkswagen,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25001,Hatchback,Pasco
C_CND_022776,12/11/2023,Female,13500,Iceberg Rentals,Lexus,GS300,Overhead Camshaft,Manual,Black,51001,Passenger,Janesville
C_CND_022777,12/11/2023,Male,13500,McKinney Dodge Chrysler Jeep,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Scottsdale
C_CND_022778,12/11/2023,Male,13500,Motor Vehicle Branch Office,Acura,TL,Overhead Camshaft,Manual,Black,21001,Hatchback,Austin
C_CND_022779,12/11/2023,Male,625000,New Castle Ford Lincoln Mercury,Volvo,S40,Overhead Camshaft,Manual,Red,22000,Sedan,Aurora
C_CND_022780,12/11/2023,Male,791000,Pars Auto Sales,Dodge,Durango,Overhead Camshaft,Manual,Red,31000,SUV,Greenville
C_CND_022781,12/11/2023,Male,847000,Diehl Motor CO Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39000,Hardtop,Pasco
C_CND_022782,12/11/2023,Male,541000,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Janesville
C_CND_022783,12/11/2023,Male,760000,Rabun Used Car Sales,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,69001,SUV,Scottsdale
C_CND_022784,12/11/2023,Male,840000,Race Car Help,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,SUV,Austin
C_CND_022785,12/11/2023,Male,145000,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Middletown
C_CND_022786,12/11/2023,Male,460000,Saab-Belle Dodge,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,SUV,Aurora
C_CND_022787,12/11/2023,Male,190000,Scrivener Performance Engineering,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,SUV,Greenville
C_CND_022788,12/11/2023,Female,790000,Star Enterprises Inc,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Pasco
C_CND_022789,12/11/2023,Female,495000,Suburban Ford,Ford,Escort,Overhead Camshaft,Manual,Black,11000,Passenger,Janesville
C_CND_022790,12/11/2023,Female,880000,Hatfield Volkswagen,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Austin
C_CND_022791,12/11/2023,Female,500000,U-Haul CO,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,Hatchback,Austin
C_CND_022792,12/11/2023,Male,695000,Iceberg Rentals,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hardtop,Janesville
C_CND_022793,12/11/2023,Female,13500,Rabun Used Car Sales,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Scottsdale
C_CND_022794,12/11/2023,Male,500000,Nebo Chevrolet,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,Hardtop,Middletown
C_CND_022795,12/11/2023,Female,13500,Ryder Truck Rental and Leasing,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,SUV,Middletown
C_CND_022796,12/11/2023,Female,485000,Saab-Belle Dodge,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Aurora
C_CND_022797,12/11/2023,Female,525000,Scrivener Performance Engineering,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16001,Hatchback,Greenville
C_CND_022798,12/11/2023,Female,465000,Star Enterprises Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31001,SUV,Pasco
C_CND_022799,12/11/2023,Male,1210000,Pars Auto Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,Hardtop,Greenville
C_CND_022800,12/11/2023,Female,712000,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Black,36000,Sedan,Scottsdale
C_CND_022801,12/11/2023,Female,13500,U-Haul CO,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,Passenger,Austin
C_CND_022802,12/11/2023,Male,507000,Buddy Storbeck's Diesel Service Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Middletown
C_CND_022803,12/11/2023,Male,2900000,Suburban Ford,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hardtop,Janesville
C_CND_022804,12/11/2023,Male,726500,Tri-State Mack Inc,Subaru,Forester,Overhead Camshaft,Manual,Red,17500,Hardtop,Aurora
C_CND_022805,12/11/2023,Male,640000,Rabun Used Car Sales,Infiniti,I30,Overhead Camshaft,Manual,Red,22000,Hardtop,Austin
C_CND_022806,12/11/2023,Male,892000,Chrysler Plymouth,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,Hatchback,Janesville
C_CND_022807,12/11/2023,Male,1400000,C & M Motors Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,Sedan,Aurora
C_CND_022808,12/11/2023,Male,1635000,Capitol KIA,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45500,SUV,Greenville
C_CND_022809,12/11/2023,Female,13500,Chrysler of Tri-Cities,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco
C_CND_022810,12/11/2023,Male,13500,Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,SUV,Janesville
C_CND_022811,12/11/2023,Male,13500,Classic Chevy,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,Sedan,Scottsdale
C_CND_022812,12/11/2023,Male,13500,Clay Johnson Auto Sales,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,SUV,Austin
C_CND_022813,12/11/2023,Male,1071000,Ryder Truck Rental and Leasing,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17101,Hardtop,Middletown
C_CND_022814,12/11/2023,Male,1463000,Enterprise Rent A Car,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62300,Sedan,Aurora
C_CND_022815,12/11/2023,Male,13500,Gartner Buick Hyundai Saab,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,Hatchback,Greenville
C_CND_022816,12/11/2023,Male,13500,Hatfield Volkswagen,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Pasco
C_CND_022817,12/11/2023,Female,880000,Scrivener Performance Engineering,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82001,Hardtop,Greenville
C_CND_022818,12/11/2023,Male,1150000,McKinney Dodge Chrysler Jeep,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Scottsdale
C_CND_022819,12/11/2023,Male,900000,Chrysler of Tri-Cities,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,Hardtop,Pasco
C_CND_022820,12/11/2023,Male,820000,Nebo Chevrolet,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Hatchback,Middletown
C_CND_022821,12/11/2023,Female,710000,New Castle Ford Lincoln Mercury,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora
C_CND_022822,12/11/2023,Male,950000,Pars Auto Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Greenville
C_CND_022823,12/11/2023,Male,655000,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,SUV,Pasco
C_CND_022824,12/11/2023,Male,901000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,Passenger,Janesville
C_CND_022825,12/11/2023,Male,565000,Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,SUV,Scottsdale
C_CND_022826,12/11/2023,Male,492500,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27500,Passenger,Austin
C_CND_022827,12/11/2023,Male,730000,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,25001,Hardtop,Janesville
C_CND_022828,12/11/2023,Male,680000,Saab-Belle Dodge,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Aurora
C_CND_022829,12/11/2023,Male,1955000,Suburban Ford,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53501,Hardtop,Janesville
C_CND_022830,12/11/2023,Male,890000,Star Enterprises Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,25000,Hatchback,Pasco
C_CND_022831,12/11/2023,Male,13500,Suburban Ford,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV,Janesville
C_CND_022832,12/11/2023,Female,412500,Chrysler Plymouth,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22501,Hardtop,Janesville
C_CND_022833,12/11/2023,Male,855000,U-Haul CO,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,Hatchback,Austin
C_CND_022834,12/11/2023,Male,785000,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Janesville
C_CND_022835,12/11/2023,Male,1221000,Gartner Buick Hyundai Saab,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14100,Sedan,Janesville
C_CND_022836,12/11/2023,Female,1800000,Hatfield Volkswagen,Saturn,SW,Overhead Camshaft,Manual,Black,36000,Passenger,Scottsdale
C_CND_022837,12/11/2023,Male,13500,Iceberg Rentals,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Austin
C_CND_022838,12/11/2023,Male,1823000,McKinney Dodge Chrysler Jeep,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Red,24300,Sedan,Middletown
C_CND_022839,12/11/2023,Female,1200000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Scottsdale
C_CND_022840,12/11/2023,Male,1365000,Nebo Chevrolet,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14500,Sedan,Greenville
C_CND_022841,12/11/2023,Male,1045000,New Castle Ford Lincoln Mercury,Audi,A6,Overhead Camshaft,Manual,Black,25500,SUV,Pasco
C_CND_022842,12/11/2023,Male,1220000,Pars Auto Sales,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Janesville
C_CND_022843,12/11/2023,Male,627500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale
C_CND_022844,12/11/2023,Female,1095000,Progressive Shippers Cooperative Association No,Nissan,Maxima,Overhead Camshaft,Manual,Red,16500,Sedan,Austin
C_CND_022845,12/11/2023,Male,13500,Rabun Used Car Sales,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Middletown
C_CND_022846,12/11/2023,Female,1020000,Race Car Help,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,SUV,Aurora
C_CND_022847,12/11/2023,Female,13500,Ryder Truck Rental and Leasing,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,Passenger,Greenville
C_CND_022848,12/11/2023,Male,642000,Saab-Belle Dodge,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Pasco
C_CND_022849,12/11/2023,Male,840000,Scrivener Performance Engineering,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Janesville
C_CND_022850,12/11/2023,Male,2650000,Star Enterprises Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Scottsdale
C_CND_022851,12/11/2023,Male,5200000,C & M Motors Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Scottsdale
C_CND_022852,12/11/2023,Male,3250000,Tri-State Mack Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31000,Passenger,Middletown
C_CND_022853,12/11/2023,Male,1731000,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20100,Hatchback,Aurora
C_CND_022854,12/11/2023,Male,465000,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Red,17000,Sedan,Greenville
C_CND_022855,12/11/2023,Male,518500,Rabun Used Car Sales,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57500,SUV,Pasco
C_CND_022856,12/11/2023,Female,665000,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Janesville
C_CND_022857,12/11/2023,Male,692000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
C_CND_022858,12/11/2023,Male,1305000,Saab-Belle Dodge,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27500,Passenger,Austin
C_CND_022859,12/11/2023,Male,13500,Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Middletown
C_CND_022860,12/11/2023,Male,1100000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora
C_CND_022861,12/11/2023,Male,573000,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Greenville
C_CND_022862,12/11/2023,Male,1060000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Pasco
